Time Remaining,Play Number,Down,Score Difference,Play Type,Distance to First,Distance to Touchdown,Outcome,Previous Play Outcome,Play Description,Best
2700,17,1,-13,rush left,8,8,7,22,"1st and 8 at UNA8 No Huddle-Shotgun Benson,Trey rush left for 7 yards gain to the UNA01 (Reddick,Gregory).",rush left
2700,18,2,-13,rush middle,1,1,0,7,"2nd and 1 at UNA1 No Huddle-Shotgun Benson,Trey rush middle for 0 yards to the UNA01 (Reddick,Gregory; Floyd,Amauri)",rush middle
2700,19,2,-13,pass,1,1,-4,0,"2nd and 1 at UNA1 No Huddle Rodemaker,Tate sacked for loss of 4 yards to the UNA05 (White Schultz,Edwin).",rush right
2700,20,3,-13,pass,5,5,0,-4,"3rd and 5 at UNA5 No Huddle-Shotgun Rodemaker,Tate pass incomplete short middle to Douglas,Ja'Khi broken up by BienAime,Philjae.",pass
2700,21,4,-13,field goal attempt,5,5,5,0,"4th and 5 at UNA5 Fitzgerald,Ryan field goal attempt from 23 yards GOOD (H: Mastromanno,Alex, LS: Rosenberry,James), clock",field goal attempt
2700,22,1,-10,pass,10,85,21,5,"1st and 10 at FSU15 No Huddle-Shotgun Rodemaker,Tate pass complete short right to Coleman,Keon for 11 yards to the FSU26",pass
2700,23,1,-10,pass,10,74,0,21,"1st and 10 at FSU26 No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Benson,Trey QB hurried by Elmore,Elijah.",pass
2700,24,2,-10,rush right,10,74,6,0,"2nd and 10 at FSU26 No Huddle-Shotgun Toafili,Lawrance rush right for 6 yards gain to the FSU32, out of bounds at FSU32.",rush right
2700,25,3,-10,pass,4,68,0,6,"3rd and 4 at FSU32 No Huddle-Shotgun Rodemaker,Tate pass incomplete deep right to Hill,Destyn QB hurried by Antkowiak,Tyler.",pass
2700,26,4,-10,punt,4,68,0,0,"4th and 4 at FSU32 Mastromanno,Alex punt 46 yards to the UNA22 fair catch by Warden,Kobe at UNA22.",punt
2700,27,1,-10,rush middle,7,7,3,0,"1st and 7 at UNA7 No Huddle-Shotgun Benson,Trey rush middle for 3 yards gain to the UNA04 (Floyd,Amauri;",rush middle
2318,28,2,-10,rush middle,4,4,64,3,"2nd and 4 at UNA4 No Huddle-Shotgun Benson,Trey rush middle for 4 yards gain to the UNA00 TOUCHDOWN, clock 08:38. The",rush middle
2318,29,1,-10,kick attempt,10,3,0,64,"1st and 10 at UNA3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
1800,30,1,-3,pass,10,52,9,0,"1st and 10 at FSU48 No Huddle-Shotgun Rodemaker,Tate pass complete short right to Wilson,Johnny for 9 yards to the UNA43",pass
1800,31,2,-3,pass,1,43,22,9,"2nd and 1 at UNA43 No Huddle-Shotgun Rodemaker,Tate pass complete short left to Toafili,Lawrance for 12 yards to the UNA31",pass
1800,32,1,-3,pass,10,31,0,22,"1st and 10 at UNA31 No Huddle-Shotgun Rodemaker,Tate pass incomplete deep middle to Wilson,Johnny broken up by",pass
1800,33,1,-3,rush left,10,16,23,0,"1st and 10 at UNA16 No Huddle-Shotgun Holmes,Caziah rush left for 13 yards gain to the UNA03 (Jamar,Cameron), 1ST DOWN.",rush left
1204,34,1,-3,rush middle,3,3,63,23,"1st and 3 at UNA3 No Huddle-Shotgun Holmes,Caziah rush middle for 3 yards gain to the UNA00 TOUCHDOWN, clock 05:04.",rush middle
1204,35,1,-3,kick attempt,10,3,0,63,"1st and 10 at UNA3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
995,36,1,4,pass,10,80,24,0,"1st and 10 at FSU20 No Huddle-Shotgun Rodemaker,Tate pass complete short middle to Wilson,Johnny for 14 yards to the FSU34",pass
995,37,1,4,pass,10,66,59,24,"1st and 10 at FSU34 No Huddle-Shotgun Rodemaker,Tate pass complete short right to Bell,Jaheim for 49 yards to the UNA17",pass
995,38,1,4,pass,10,17,0,59,"1st and 10 at UNA17 No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Douglas,Ja'Khi QB hurried by Ossai,Philip.",pass
940,39,2,4,rush right,10,17,87,0,"2nd and 10 at UNA17 No Huddle-Shotgun Toafili,Lawrance rush right for 17 yards gain to the UNA00 TOUCHDOWN, clock 00:40, 1ST",rush right
940,40,1,4,kick attempt,10,3,0,87,"1st and 10 at UNA3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
900,41,1,11,rush left,10,69,20,0,"1st and 10 at FSU31 No Huddle-Shotgun Toafili,Lawrance rush left for 10 yards gain to the FSU41 (Green,Kam'ron), 1ST DOWN.",rush left
900,42,1,11,rush left,10,59,0,20,"1st and 10 at FSU41 No Huddle-Shotgun Benson,Trey rush left for 1 yard gain to the FSU42 (Myers,Shaun).",rush left
900,43,2,11,pass,9,58,-4,0,"2nd and 9 at FSU42 No Huddle-Shotgun Rodemaker,Tate sacked for loss of 4 yards to the FSU38 (Brown,Kaleb).",rush middle
900,44,3,11,pass,13,62,0,-4,"3rd and 13 at FSU38 No Huddle-Shotgun Rodemaker,Tate pass incomplete short middle to Wilson,Johnny.",pass
900,45,4,11,punt,13,62,0,0,"4th and 13 at FSU38 Mastromanno,Alex punt 43 yards to the UNA19 fair catch by Warden,Kobe at UNA19.",punt
900,46,1,11,pass,10,55,0,0,"1st and 10 at FSU45 No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Coleman,Keon QB hurried by",pass
900,47,1,11,rush middle,10,43,5,0,"1st and 10 at UNA43 No Huddle-Shotgun Hill,Rodney rush middle for 5 yards gain to the UNA38 (Reddick,Gregory).",rush middle
900,48,2,11,rush middle,5,38,4,5,"2nd and 5 at UNA38 No Huddle-Shotgun Hill,Rodney rush middle for 4 yards gain to the UNA34 (White Schultz,Edwin).",rush middle
900,49,3,11,rush middle,1,34,0,4,"3rd and 1 at UNA34 No Huddle-Shotgun Hill,Rodney rush middle for 1 yard loss to the UNA35 (Newbill,Makenly; Myers,Shaun).",rush middle
900,50,4,11,pass,2,35,0,0,"4th and 2 at UNA35 No Huddle-Shotgun Rodemaker,Tate pass incomplete short left to Bell,Jaheim.",pass
900,51,1,11,rush right,10,76,2,0,"1st and 10 at FSU24 No Huddle-Shotgun Benson,Trey rush right for 2 yards gain to the FSU26 (Myers,Shaun).",rush right
900,52,2,11,pass,8,74,0,2,"2nd and 8 at FSU26 No Huddle-Shotgun Rodemaker,Tate pass incomplete deep right to Benson,Trey QB hurried by",pass
900,53,3,11,pass,8,74,10,0,"3rd and 8 at FSU26 No Huddle-Shotgun Rodemaker,Tate pass complete short left to Bell,Jaheim for 10 yards to the FSU36, out of",pass
900,54,1,11,pass,10,64,-13,10,"1st and 10 at FSU36 No Huddle-Shotgun Rodemaker,Tate sacked for loss of 13 yards to the FSU23 (Trujillo,K.J.), fumble by",rush left
900,55,1,11,pass,5,59,23,-13,"1st and 5 at FSU41 No Huddle-Shotgun Rodemaker,Tate pass complete short right to Toafili,Lawrance for 13 yards to the UNA46",pass
900,56,1,11,pass,10,61,0,23,"1st and 10 at FSU39 No Huddle-Shotgun Rodemaker,Tate pass incomplete short left to Morlock,Kyle.",pass
900,57,2,11,rush middle,15,66,5,0,"2nd and 15 at FSU34 No Huddle-Shotgun Campbell Jr.,CJ rush middle for 5 yards gain to the FSU39 (Bien-Aime,Philjae).",rush middle
900,58,3,11,pass,10,61,29,5,"3rd and 10 at FSU39 No Huddle-Shotgun Rodemaker,Tate pass complete short left to Poitier,Kentron for 19 yards to the UNA42",pass
900,59,1,11,pass,10,42,0,29,"1st and 10 at UNA42 No Huddle-Shotgun Rodemaker,Tate pass incomplete deep right to Coleman,Keon QB hurried by",pass
1126,60,2,11,rush left,10,42,6,0,"2nd and 10 at UNA42 No Huddle-Shotgun Holmes,Caziah rush left for 6 yards gain to the UNA36 (Reddick,Gregory).",rush left
1126,61,3,11,pass,4,36,8,6,"3rd and 4 at UNA36 No Huddle-Shotgun Rodemaker,Tate pass complete short middle to Morlock,Kyle for 8 yards to the UNA28, End",pass
1126,62,1,11,rush middle,10,28,2,8,"1st and 10 at UNA28 No Huddle-Shotgun Holmes,Caziah rush middle for 2 yards gain to the UNA26 (White Schultz,Edwin).",rush middle
1126,63,2,11,pass,8,26,36,2,"2nd and 8 at UNA26 No Huddle-Shotgun Rodemaker,Tate pass complete short left to Holmes,Caziah for 26 yards to the UNA00",pass
1036,64,1,11,kick attempt,10,3,0,36,"1st and 10 at UNA3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
989,65,1,18,pass,10,24,34,0,"1st and 10 at UNA24 No Huddle-Shotgun Rodemaker,Tate pass complete deep left to Coleman,Keon for 24 yards to the UNA00",pass
972,66,1,18,kick attempt,10,3,0,34,"1st and 10 at UNA3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
877,67,1,25,rush middle,10,70,140,0,"1st and 10 at FSU30 No Huddle-Shotgun Campbell Jr.,CJ rush middle for 70 yards gain to the UNA00 TOUCHDOWN, clock 14:37, 1ST",rush middle
877,68,1,25,kick attempt,10,3,0,140,"1st and 10 at UNA3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
877,69,1,32,rush middle,10,67,34,0,"1st and 10 at FSU33 No Huddle-Shotgun Singleton Jr.,Samuel rush middle for 24 yards gain to the UNA43 (Allison,Camden), 1ST",rush middle
877,70,1,32,rush middle,10,43,3,34,"1st and 10 at UNA43 No Huddle-Shotgun Singleton Jr.,Samuel rush middle for 3 yards gain to the UNA40 (Ossai,Philip;",rush middle
877,71,2,32,rush right,7,40,0,3,"2nd and 7 at UNA40 No Huddle-Shotgun Glenn,Brock rush right for 0 yards to the UNA40 (White Schultz,Edwin).",rush right
877,72,4,32,pass,7,40,0,0,"4th and 7 at UNA40 No Huddle-Shotgun Glenn,Brock pass incomplete short right to Hill,Destyn QB hurried by Newbill,Makenly.",pass
877,73,1,32,rush middle,10,70,6,0,"1st and 10 at FSU30 No Huddle-Shotgun Singleton Jr.,Samuel rush middle for 6 yards gain to the FSU36 (Leak,Andrew; Phillips,A.J.).",rush middle
877,74,2,32,pass,14,74,7,6,"2nd and 14 at FSU26 No Huddle-Shotgun Glenn,Brock pass complete short left to Holmes,Caziah for 7 yards to the FSU33",pass
877,75,1,32,rush right,10,52,-6,7,"1st and 10 at FSU48 No Huddle-Shotgun Glenn,Brock rush right for 6 yards loss to the FSU42 fumbled by Glenn,Brock at FSU45",rush right
877,76,2,32,rush middle,16,58,8,-6,"2nd and 16 at FSU42 No Huddle-Shotgun Singleton Jr.,Samuel rush middle for 8 yards gain to the FSU50 (Howard,Avery).",rush middle
877,77,3,32,pass,8,50,38,8,"3rd and 8 at FSU50 No Huddle-Shotgun Glenn,Brock pass complete deep middle to Jacobs,Vandrevius for 28 yards to the UNA22",pass
877,78,1,32,rush middle,10,22,0,38,"1st and 10 at UNA22 No Huddle-Shotgun Singleton Jr.,Samuel rush middle for 1 yard gain to the UNA21 (Antkowiak,Tyler).",rush middle
877,79,2,32,rush right,9,21,10,0,"2nd and 9 at UNA21 No Huddle-Shotgun Singleton Jr.,Samuel rush right for 10 yards gain to the UNA11 (Williams,Ashaad;",rush right
223,80,1,32,rush middle,10,11,81,10,"1st and 10 at UNA11 No Huddle-Shotgun Glenn,Brock rush middle for 11 yards gain to the UNA00 TOUCHDOWN, clock 03:43, 1ST",rush middle
223,81,1,32,kick attempt,10,8,0,81,"1st and 10 at UNA8 Keltner,Tyler kick attempt good (H: Chiumento,Mac, LS: Arnold,Mason).",kick attempt
3353,1,1,-7,rush middle,10,73,7,0,"1st and 10 at FSU27 Shotgun Benson,Trey rush middle for 7 yards gain to the FSU34 (Ezeiruaku,Donovan; Jones,Elijah).",rush middle
3353,2,2,-7,rush right,3,66,15,7,"2nd and 3 at FSU34 No Huddle-Shotgun Benson,Trey rush right for 5 yards gain to the FSU39 (DePalma,Vinny; Rooks,George), 1ST",rush right
3353,3,1,-7,pass,10,61,29,15,"1st and 10 at FSU39 No Huddle-Shotgun Travis,Jordan pass complete short middle to Wilson,Johnny for 19 yards to the BC42",pass
3353,4,1,-7,pass,10,42,0,29,"1st and 10 at BOS42 No Huddle-Shotgun Travis,Jordan pass complete short left to Benson,Trey for 1 yard to the BC41 (Arnold,Kam).",pass
3353,5,2,-7,rush middle,9,41,2,0,"2nd and 9 at BOS41 No Huddle-Shotgun Toafili,Lawrance rush middle for 2 yards gain to the BC39 (Arnold,Kam; Stoudmire,Owen).",rush middle
3353,6,3,-7,rush middle,7,39,4,2,"3rd and 7 at BOS39 No Huddle-Shotgun Toafili,Lawrance rush middle for 4 yards gain to the BC35 (Pupel,John; Jones,Elijah).",rush middle
3353,7,4,-7,pass,3,35,31,4,"4th and 3 at BOS35 No Huddle-Shotgun Travis,Jordan pass complete deep left to Wilson,Johnny for 21 yards to the BC14, out of",pass
3353,8,1,-7,pass,10,14,0,31,"1st and 10 at BOS14 No Huddle-Shotgun Travis,Jordan pass incomplete short right to Coleman,Keon broken up by Jones,Elijah.",pass
3353,9,2,-7,rush middle,10,14,2,0,"2nd and 10 at BOS14 No Huddle-Shotgun Hill,Rodney rush middle for 2 yards gain to the BC12 (Arnold,Kam; DePalma,Vinny).",rush middle
3353,10,3,-7,pass,8,12,0,2,"3rd and 8 at BOS12 No Huddle-Shotgun Travis,Jordan pass incomplete short middle to Coleman,Keon QB hurried by Kolenge,Edwin.",pass
3353,11,4,-7,field goal attempt,8,12,5,0,"4th and 8 at BOS12 Fitzgerald,Ryan field goal attempt from 30 yards GOOD (H: Mastromanno,Alex, LS: Rosenberry,James), clock",field goal attempt
2602,12,1,-7,rush right,5,70,16,5,"1st and 5 at FSU30 No Huddle-Shotgun Benson,Trey rush right for 6 yards gain to the FSU36 (Arnold,Kam), 1ST DOWN.",rush right
2602,13,1,-7,rush right,10,64,0,16,"1st and 10 at FSU36 No Huddle-Shotgun Benson,Trey rush right for 0 yards to the FSU36 (Jones,Elijah; Ezeiruaku,Donovan).",rush right
2602,14,2,-7,pass,10,64,29,0,"2nd and 10 at FSU36 No Huddle-Shotgun Travis,Jordan pass complete short right to Toafili,Lawrance for 19 yards to the BC45, out of",pass
2602,15,1,-7,rush right,10,45,27,29,"1st and 10 at BOS45 No Huddle-Shotgun Travis,Jordan rush right for 17 yards gain to the BC28 (Ezeiruaku,Donovan), 1ST DOWN.",rush right
2602,16,1,-7,rush middle,5,23,4,27,"1st and 5 at BOS23 No Huddle-Shotgun Toafili,Lawrance rush middle for 4 yards gain to the BC19 (DePalma,Vinny; Nelson",rush middle
2602,17,2,-7,pass,1,19,89,4,"2nd and 1 at BOS19 No Huddle-Shotgun Travis,Jordan pass complete short left to Bell,Jaheim for 19 yards to the BC00 TOUCHDOWN,",pass
2423,18,1,-7,kick attempt,10,3,0,89,"1st and 10 at BOS3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
2423,19,1,0,rush middle,10,88,28,0,"1st and 10 at FSU12 No Huddle-Shotgun Hill,Rodney rush middle for 18 yards gain to the FSU30 (Arnold,Kam), 1ST DOWN.",rush middle
2423,20,1,0,rush middle,10,70,22,28,"1st and 10 at FSU30 No Huddle-Shotgun Hill,Rodney rush middle for 12 yards gain to the FSU42 (Arnold,Kam), 1ST DOWN.",rush middle
2423,21,1,0,pass,10,58,22,22,"1st and 10 at FSU42 No Huddle-Shotgun Travis,Jordan pass complete short middle to Williamson,Darion for 12 yards to the BC46",pass
2423,22,1,0,rush left,10,31,6,22,"1st and 10 at BOS31 No Huddle-Shotgun Benson,Trey rush left for 6 yards gain to the BC25 (Batson,Cole).",rush left
2423,23,2,0,rush left,4,25,14,6,"2nd and 4 at BOS25 No Huddle-Shotgun Benson,Trey rush left for 4 yards gain to the BC21 (Pupel,John), out of bounds, 1ST DOWN.",rush left
2423,24,1,0,pass,10,21,0,14,"1st and 10 at BOS21 No Huddle-Shotgun Travis,Jordan pass incomplete deep middle to Wilson,Johnny.",pass
2423,25,2,0,rush middle,10,21,6,0,"2nd and 10 at BOS21 No Huddle-Shotgun Hill,Rodney rush middle for 6 yards gain to the BC15 (Cheek,Jalen; Banks,Khris).",rush middle
1887,26,1,0,rush middle,2,2,62,6,"1st and 2 at BOS2 No Huddle-Shotgun Benson,Trey rush middle for 2 yards gain to the BC00 TOUCHDOWN, clock 01:27.",rush middle
1887,27,1,0,kick attempt,10,3,0,62,"1st and 10 at BOS3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
1800,28,1,7,pass,10,79,0,0,"1st and 10 at FSU21 No Huddle-Shotgun Travis,Jordan pass incomplete short middle to Wilson,Johnny.",pass
1800,29,2,7,pass,10,79,0,0,"2nd and 10 at FSU21 No Huddle-Shotgun Travis,Jordan pass incomplete deep middle to Coleman,Keon.",pass
1800,30,4,7,punt,2,71,0,0,"4th and 2 at FSU29 Mastromanno,Alex punt 41 yards to the BC30 fair catch by Williams,Jaden at BC30.",punt
1800,31,1,7,kneel,10,65,-3,0,"1st and 10 at FSU35 Kneel down by Rodemaker,Tate at FSU32 for loss of 3 yards.",pass
900,32,1,7,rush middle,10,74,0,-3,"1st and 10 at FSU26 No Huddle-Shotgun Benson,Trey rush middle for 1 yard gain to the FSU27 (Rooks,George).",rush middle
900,33,2,7,pass,9,73,54,0,"2nd and 9 at FSU27 No Huddle-Shotgun Travis,Jordan pass complete deep middle to Wilson,Johnny for 44 yards to the BC29",pass
900,34,1,7,rush middle,10,29,3,54,"1st and 10 at BOS29 No Huddle-Shotgun Benson,Trey rush middle for 3 yards gain to the BC26 (Okpala,Neto; DePalma,Vinny)",rush middle
900,35,1,7,pass,10,16,3,3,"1st and 10 at BOS16 No Huddle-Shotgun Travis,Jordan pass complete short left to Bell,Jaheim for 3 yards to the BC13 (Nelson",pass
900,36,2,7,pass,7,13,9,3,"2nd and 7 at BOS13 No Huddle-Shotgun Travis,Jordan pass complete short left to Bell,Jaheim for 9 yards to the BC04 (Nelson",pass
900,37,1,7,pass,4,4,4,9,"1st and 4 at BOS4 No Huddle-Shotgun Travis,Jordan pass complete short middle to Daniel,Preston for 4 yards to the BC00",pass
1648,38,1,7,kick attempt,10,3,0,4,"1st and 10 at BOS3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
1648,39,1,14,pass,10,40,49,0,"1st and 10 at BOS40 No Huddle-Shotgun Travis,Jordan pass complete short middle to Bell,Jaheim for 39 yards to the BC01",pass
1580,40,1,14,kick attempt,10,3,0,49,"1st and 10 at BOS3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
1580,41,1,21,pass,10,53,0,0,"1st and 10 at FSU47 No Huddle-Shotgun Travis,Jordan pass incomplete short left to Hill,Rodney.",pass
1580,42,2,21,rush left,10,53,4,0,"2nd and 10 at FSU47 No Huddle-Shotgun Hill,Rodney rush left for 4 yards gain to the BC49 (DePalma,Vinny).",rush left
1580,43,3,21,rush left,6,49,2,4,"3rd and 6 at BOS49 No Huddle-Shotgun Travis,Jordan rush left for 2 yards gain to the BC47 (Okpala,Neto), out of bounds.",rush left
1580,44,4,21,punt,9,52,0,2,"4th and 9 at FSU48 Mastromanno,Alex punt 52 yards to the BC00, Touchback.",punt
900,45,1,15,rush right,10,95,2,0,"1st and 10 at FSU5 No Huddle-Shotgun Toafili,Lawrance rush right for 2 yards gain to the FSU07 (Arnold,Kam).",rush right
900,46,2,15,pass,8,93,0,2,"2nd and 8 at FSU7 No Huddle-Shotgun Travis,Jordan pass incomplete deep left to Toafili,Lawrance.",pass
900,47,3,15,rush right,8,93,21,0,"3rd and 8 at FSU7 No Huddle-Shotgun Travis,Jordan rush right for 11 yards gain to the FSU18, out of bounds at FSU18, 1ST DOWN.",rush right
900,48,1,15,rush right,10,82,0,21,"1st and 10 at FSU18 No Huddle-Shotgun Benson,Trey rush right for 0 yards to the FSU18 (Ezeiruaku,Donovan; DePalma,Vinny).",rush right
900,49,2,15,pass,10,82,0,0,"2nd and 10 at FSU18 No Huddle-Shotgun Travis,Jordan pass complete short left to Toafili,Lawrance for 0 yards to the FSU18 fumbled",pass
678,50,1,15,pass,10,97,0,0,"1st and 10 at FSU3 Castellanos,Thomas pass attempt failed.",pass
678,51,1,9,pass,10,65,6,0,"1st and 10 at FSU35 No Huddle-Shotgun Travis,Jordan pass complete short right to Bell,Jaheim for 6 yards to the FSU41 (Pupel,John;",pass
678,52,2,9,pass,4,59,31,6,"2nd and 4 at FSU41 No Huddle-Shotgun Travis,Jordan pass complete short right to Wilson,Johnny for 21 yards to the BC38",pass
678,53,1,9,rush right,10,38,2,31,"1st and 10 at BOS38 No Huddle-Shotgun Benson,Trey rush right for 2 yards gain to the BC36 (Pupel,John).",rush right
678,54,2,9,pass,8,36,5,2,"2nd and 8 at BOS36 No Huddle-Shotgun Travis,Jordan pass complete short right to Hill,Rodney for 5 yards to the BC31 (Arnold,Kam).",pass
678,55,3,9,rush right,3,31,2,5,"3rd and 3 at BOS31 No Huddle-Shotgun Coleman,Keon rush right for 2 yards gain to the BC29 (Sillah,Shitta).",rush right
678,56,4,9,pass,1,29,25,2,"4th and 1 at BOS29 No Huddle-Shotgun Travis,Jordan pass complete short left to Morlock,Kyle for 15 yards to the BC14",pass
678,57,4,9,punt,16,44,0,25,"4th and 16 at BOS44 Mastromanno,Alex punt 39 yards to the BC05, out of bounds at BC05.",punt
319,58,1,2,pass,10,75,0,0,"1st and 10 at FSU25 No Huddle-Shotgun Travis,Jordan pass incomplete short right to Bell,Jaheim QB hurried by Ezeiruaku,Donovan.",pass
319,59,2,2,rush right,10,75,7,0,"2nd and 10 at FSU25 No Huddle-Shotgun Toafili,Lawrance rush right for 7 yards gain to the FSU32 (Rooks,George).Rooks,George",rush right
62,60,3,2,pass,3,68,0,7,"3rd and 3 at FSU32 No Huddle-Shotgun Travis,Jordan pass incomplete short right to Wilson,Johnny.",pass
62,61,4,2,punt,3,68,0,0,"4th and 3 at FSU32 Mastromanno,Alex punt 46 yards to the BC22 fair catch by Williams,Jaden at BC22.",punt
62,62,1,2,rush middle,10,66,2,0,"1st and 10 at FSU34 No Huddle-Shotgun Benson,Trey rush middle for 2 yards gain to the FSU36 (Horsley,Cam).",rush middle
132,63,2,2,rush right,8,64,0,2,"2nd and 8 at FSU36 No Huddle-Shotgun Toafili,Lawrance rush right for 1 yard gain to the FSU37, out of bounds at FSU37.",rush right
132,64,1,2,kneel,10,44,-12,0,"1st and 10 at BOS44 Kneel down by Travis,Jordan at FSU44 for loss of 12 yards.",pass
58,65,2,2,kneel,22,56,0,-12,"2nd and 22 at FSU44 Kneel down by Travis,Jordan at FSU43 for loss of 1 yard.",kneel
58,66,3,2,kneel,23,57,0,0,"3rd and 23 at FSU43 Kneel down by Travis,Jordan at FSU42 for loss of 1 yard.",kneel
3600,1,1,0,rush middle,10,75,5,0,"1st and 10 at FSU25 No Huddle-Shotgun Benson,Trey rush middle for 5 yards gain to the FSU30 (Quibodeaux,Jourdan;",rush middle
3600,2,2,0,pass,5,70,21,5,"2nd and 5 at FSU30 No Huddle-Shotgun Travis,Jordan pass complete deep left to Wilson,Ontaria for 11 yards to the FSU41",pass
3600,3,1,0,rush middle,10,59,4,21,"1st and 10 at FSU41 No Huddle-Shotgun Benson,Trey rush middle for 4 yards gain to the FSU45 (Quibodeaux,Jourdan;",rush middle
